chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
1,J 1:1,P66,Εν,[OMIT],omission,εν Εν αρχη ην ο λογος και,εν αρχη ην ο λογος και
1,J 1:1,aleph,Εν,[OMIT],omission,εν Εν αρχη ην ο λογος και,εν αρχη ην ο λογος και
1,J 1:1,A,εν,[OMIT],omission,εν Εν αρχη ην ο λογος,Εν αρχη ην ο λογος
1,J 1:1,D,Εν,[OMIT],omission,εν Εν αρχη ην ο λογος και,εν αρχη ην ο λογος και
1,J 1:3,D,[ADD],δια,addition,παντα δι αυτου εγενε το και χωρις,παντα δι δια αυτου ενεγετο και χωρις αυτου
1,J 1:4,P66,εν,[OMIT],omission,εν αυτω ζωη ην και η,αυτω ζωη ην και η
1,J 1:6,D,[ADD],εν ην,addition,ανθρωπος απεσταλ μενος παρα θυ ονομα αυτω ϊωανης,ανθρωπος απεσταλμενος παρα κυ θυ εν ην ονομα αυτω ϊωαννην ϊωαννης
1,J 1:12,D,[ADD],αυτω,addition,οσοι δε ελαβαν αυτον εδωκεν αυτοις εξου σιαν τεκνα θυ,οσοι ελαβον αυτον εδων εδωκεν αυτω αυτοις εξουσιαν τεκνα θυ γενεσθαι
1,J 1:14,P66,κατα,[OMIT],omission,εν η μιν και εθεασαμεθα κατα την δοξαν αυτου δο ξαν,εσκηνωσεν εν ημει¯ και εθεασαμεθα την δοξαν αυτου δο ξαν
1,J 1:14,D,κατα,[OMIT],omission,εν η μιν και εθεασαμεθα κατα την δοξαν αυτου δο ξαν,εσκηνωσεν εν ημειν και εθεασαμεθα την δοξαν αυτου δοξαν ως
1,J 1:15,P66,οτι,ο τι,substitution_morphological,ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος μου ην,ερχο μενος εμπροσθεν μου γεγονεν ο τι πρωτος μου ην
1,J 1:16,A,οτι,Και,substitution_lexical,οτι εκ του πλη ρωματος αυτου,Και εκ του πληρωματος αυτου ημεις
1,J 1:17,P66,[ADD],δε,addition,μωϋ σεως εδοθη η χαρις και η αληθεια δια ιυ,δια μωϋσεως' εδοθη η χαρις δε και η αληθια δια ιυ
1,J 1:21,P66,ουν τι,[OMIT],omission,και ηρωτησαν αυτο¯ συ ουν τι ηλειας ει και λεγει ουκ,σαν αυτον τις ουν συ ηλειας ει και λεγει ουκ
1,J 1:21,aleph,και,[OMIT],omission,συ ουν τι ηλειας ει και λεγει ουκ ειμι ο προφη,παλιν τι ου¯ ηλιας ει λεγει ου κ ειμι ο
1,J 1:22,P66,[ADD],συ,addition,ειπαν ουν αυτω τις ει ϊνα αποκρισιν δωμε¯,ειπαν ουν αυτω συ τις ει ϊ να αποκρισιν
1,J 1:24,aleph,[ADD],οι,addition,και απεσταλμε νοι ησαν εκ των,και οι απεσταλμε νοι ησαν εκ των
1,J 1:26,aleph,[ADD],τω,addition,λεγων εγω βαπτι ζω εν ϋδατι μεσος ϋμω¯ στηκει ον,ϊωαννης λεγω¯ εγω βαπτιζω εν τω ϋδατι μεσος ϋμων εστηκει ον
1,J 1:27,P66,[ADD],ο,addition,οπισω μου ερχο μενος ου,ο οπισω μου ερχομενος ου ουκ
1,J 1:27,P66,αυτου,τον,substitution_morphological,ειμι εγω αξιος ϊνα λυσω αυτου τον ϊμαντα του ϋποδη ματος,ειμι εγω ικανος ϊνα λυσω τον τον ϊμαντα του ϋποδηματος αυ
1,J 1:27,aleph,[ADD],ο,addition,οπισω μου ερχο μενος ου,ο οπισω μου ερχομε νος ου
1,J 1:27,aleph,[ADD],εγω,addition,οπισω μου ερχο μενος ου ουκ ειμι εγω αξιος ϊνα,οπισω μου ερχομε νος ου εγω ουκ ειμι α ξιος ῐνα
1,J 1:27,A,[ADD],εγω,addition,οπισω μου ερχο μενος ου ουκ ειμι εγω αξιος ϊνα,εμπροσθεν μου γε γονεν ου εγω ουκ ειμι αξιος ινα λυσω
1,J 1:27,A,εγω,[OMIT],omission,ερχο μενος ου ουκ ειμι εγω αξιος ϊνα λυσω αυτου τον,γονεν ου εγω ουκ ειμι αξιος ινα λυσω αυτου τον
1,J 1:31,aleph,[ADD],τω,addition,τουτο ηλθον ε γω εν ϋδατι βαπτιζω¯,τουτο ηλ θον εγω εν τω ϋδατι βαπτιζων
1,J 1:33,P66,[ADD],τω,addition,πεμ ψας με βαπτιζειν εν ϋδατι εκεινος μοι ειπε¯ εφ,πεμψας με βπτιζειν βαπτιζειν εν τω ϋδατι εκεινος μοι ειπεν εφ
1,J 1:33,aleph,[ADD],τω,addition,πεμ ψας με βαπτιζειν εν ϋδατι εκεινος μοι ειπε¯ εφ,ο πεμψας με βαπτιζειν εν τω ϋδατι εκινος μοι ειπεν εφ
1,J 1:33,A,ουτος,αυτος,substitution_morphological,και με νον επ αυτον ουτος εστιν ο βαπτιζων ε¯ πνευματι,καταβαινον και μενον επ αυτον αυτος εστιν ο βαπτιζων εν πνι
1,J 1:37,P66,[ADD],αυτου,addition,και ηκου σαν οι δυο μαθηται αυ του λαλουντος και,και ηκουσαν οι δυο αυτου μαθηται λαλουντος και ηκολουθησαν τω
1,J 1:38,aleph,[ADD],κατα,addition,οι δε ειπαν αυτω ραββει ο λε γεται μεθερμηνευο μενον,οι δε ειπον αυτω ραββει κατα ο λεγεται ερμηνευ ομενον μεθερμηνευομενον
1,J 1:39,aleph,[ADD],δε,addition,εμειναν την ημερα¯ εκεινην ωρα ην ως δε κατη,την η μεραν εκεινην ωρα δε ην ως δεκατη
1,J 1:40,A,ην,Ην δε,substitution_lexical,ην ανδρεας ο α δελφος σιμωνος,Ην δε ανδρεας ο αδελφος σι μωνος
1,J 1:42,aleph,ο,[OMIT],omission,τον ϊν εμ βλεψας αυτω ο ις ει πεν συ ει,προς τον ιν εμβλεψας αυτω ις ειπεν συ ει σι
1,J 1:46,aleph,και,[OMIT],omission,και ειπεν αυτω ναθαναηλ εκ ναζαρετ,ειπεν αυτω ναθαναηλ εκ ναζαρετ
1,J 1:47,P66,[ADD],ο,addition,ειδεν ις τον ναθανα ηλ ερχομενον,ειδεν ο ις τον ναθανα ηλ' ερχομενον
1,J 1:49,P66,ει,[OMIT],omission,του θυ συ βασιλευ βασιλευς ει του ϊσ ραηλ,θυ συ ει ο βασιλευς του ϊσραηλ'
1,J 1:49,aleph,ει,[OMIT],omission,του θυ συ βασιλευ βασιλευς ει του ϊσ ραηλ,θυ συ ει ο βασιλευς του ιηλ
2,J 2:3,P66,[ADD],τω,addition,ρησαντος οινου λεγει η μητηρ του ιυ προς αυ τον,ϋστερησαντος οινου λεγει η μητηρ τω του ιυ προς αυτον οινον
2,J 2:5,aleph,τι,[OMIT],omission,αυτου τοις δια κονοις ο τι αν λεγη ϋμι¯ ποιησατε,αυτου τοις διακονοις οτι ο αν λεγη ϋμι¯ ποιησατε
2,J 2:10,aleph,αυτω,[OMIT],omission,και λεγει αυτω πας ανθρωπος πρωτον το¯ καλον,και λεγει πας ανθρωπος πρω τον τον
2,J 2:11,P66,της,τη,substitution_morphological,ων ο ις εν κανα της γα λειλαιας και εφανερω σεν,σημειων ο ις εν κανα τη γα λειλαιας και εφανερωσεν την
2,J 2:11,aleph,[ADD],την,addition,ταυτην εποι ησεν αρχην των σημι ων ο,ταυτην εποι ησεν την αρχην των σημιων ο ις
2,J 2:12,P66,[ADD],αυτου,addition,μητηρ αυτου και οι αδελφοι και οι μα θηται αυτου,μητηρ' αυτου και οι αδελφοι αυτου και οι μαθηται αυ του
2,J 2:13,aleph,και,[OMIT],omission,και εγγυς ην το πασχα των,εγγυς δε ην το πασ
2,J 2:13,aleph,[ADD],δε,addition,και εγγυς ην το πασχα των ϊουδαιω¯,εγγυς δε ην το πασ χα των
2,J 2:15,P66,[ADD],και τα,addition,παντας εξεβαλεν εκ του ϊερου τα τε προβατα και τους,παντας εξεβαλεν εκ του ϊερου και τα τα τε προβατα και τους
2,J 2:15,aleph,τε,και και,substitution_lexical,εξεβαλεν εκ του ϊερου τα τε προβατα και τους βοας και,εκ του ϊε ρου τα και και προβατα και τους βοας και
2,J 2:16,P66,κατα,[OMIT],omission,και τοις τας περιστερας κατα πωλουσιν ειπεν αρα τε ταυτα,και τοις τας περιστερας πωλουσιν ειπε¯ αραται ταυτα εντευθεν
2,J 2:16,P66,[ADD],και,addition,ειπεν αρα τε ταυτα εντευθεν μη ποιειτε τον οικο¯ του,πωλουσιν ειπε¯ αραται ταυτα εντευθεν και μη ποιειται τον οικον του
2,J 2:16,A,κατα,[OMIT],omission,και τοις τας περιστερας κατα πωλουσιν ειπεν αρα τε ταυτα,και τοις τας περιστερας πωλουσιν ειπεν αρατε ταυτα εντευθε¯
2,J 2:19,aleph,[ADD],ο,addition,απεκριθη ις και ειπεν αυτοις λυσατε,απεκριθη ο ις και ειπεν αυτοις λυ
2,J 2:19,aleph,τουτον,του τον,substitution_morphological,ειπεν αυτοις λυσατε τον ναον τουτον και τρισιν ημεραις εγερω αυτον,αυτοις λυ σατε τον ναον του τον και εν τρισιν ημεραις εγερω
2,J 2:19,aleph,[ADD],εν,addition,λυσατε τον ναον τουτον και τρισιν ημεραις εγερω αυτον,τον ναον του τον και εν τρισιν ημεραις εγερω αυ τον
2,J 2:19,A,[ADD],εν,addition,λυσατε τον ναον τουτον και τρισιν ημεραις εγερω αυτον,λυσατε τον ναον τουτον και εν τρισιν ημεραις εγερω αυ τον
2,J 2:20,aleph,εν,[OMIT],omission,ο ναος ουτος και συ εν τρισιν ημε ραις εγερεις αυτον,ο ναος ουτος και συ τρισιν ημεραις εγε ρεις αυτον
2,J 2:22,aleph,οτι,ο τι,substitution_morphological,νεκρων εμνησθησα¯ οι μαθηται αυτου οτι τουτο ελεγεν και επι στευσαν,ε μνησθησαν οι μαθηται αυτου ο τι τουτο ελεγεν και επιστευσαν τη
2,J 2:23,P66,[ADD],εν,addition,ϊερο σολυμοις εν τω πασχα τη εορτη πολλοι επι στευσαν,τοις ϊεροσολυμοις ε¯ τω πασχα εν τη εορτη πολ'λοι ε πιστευσαν
2,J 2:23,aleph,[ADD],εν,addition,ϊερο σολυμοις εν τω πασχα τη εορτη πολλοι επι στευσαν,τοις ϊεροσολυμοις εν τω πασχα εν τη εορτη πολλοι ε πιστευσαν
2,J 2:23,A,[ADD],εν,addition,ϊερο σολυμοις εν τω πασχα τη εορτη πολλοι επι στευσαν,ιερο Σολυμοις εν τω πασχα εν τη εορτη πολλοι επιστευσαν εις
2,J 2:24,A,[ADD],ο,addition,αυτος δε ις ουκ ε †πιστευεν αυτον,αυτος δε ο ις ουκ επιστευε¯ αυτον εαυτοις
2,J 2:25,A,οτι,[OMIT],omission,και οτι ου χρει αν ειχεν ινα,και ου χριαν ειχεν ινα τις
3,J 3:2,P66,οτι,ο τι,substitution_morphological,και ειπε¯ αυτω ραββει οιδαμεν οτι απο θυ εληλυθας διδασκαλος ουδεις,ειπεν αυτω ραμβει ραββει οιδαμεν ο τι απο θυ εληλυθας διδασκαλος ου
3,J 3:3,aleph,[ADD],ο,addition,απεκριθη ις και ειπεν αυτω αμην,απεκριθη ο ις και ειπεν αυτω αμη¯
3,J 3:3,A,[ADD],ο,addition,απεκριθη ις και ειπεν αυτω αμην,απεκριθη ο ις και Ειπεν αυτω αμην
3,J 3:5,P66,ο,[OMIT],omission,απεκριθη ο ις αμην αμην λεγω σοι,απεκριθη ις αμην αμη¯ λεγω σοι
3,J 3:6,P66,[ADD],γε,addition,το γεγεννημενον εκ της σαρκος σαρξ,το γε γεγεννημενον εκ της σαρκος σαρξ'
3,J 3:15,aleph,εν αυτω,εις αυτον,substitution_morphological,ϊνα πας ο πιστευ ων εν αυτω εχη ζωη¯ αιωνιον,ϊνα πας ο πιστευ ων εις αυτον εχη ζωην αιωνιον
3,J 3:16,aleph,[ADD],αυτου,addition,τον κοσμο¯ ωστε τον υιον τον μο νογενη εδωκεν ϊνα,τον κοσμο¯ ωστε τον υιον αυτου τον μονογενη εδωκεν ϊνα πας
3,J 3:16,A,[ADD],αυτου,addition,τον κοσμο¯ ωστε τον υιον τον μο νογενη εδωκεν ϊνα,το¯ κοσμον ωστε τον υιον αυτου τον μονογενη εδωκεν ινα πας
3,J 3:17,A,[ADD],αυτου,addition,απεστειλεν ο θς τον υιον εις τον κοσμο¯ ϊνα κρεινη,λεν ο θς τον υιον αυτου εις το¯ κοσμον ινα κρινη
3,J 3:18,P66,[ADD],δε,addition,εις αυτον ου κρεινεται ο μη πιστευων ηδη κε κριται,αυτον ου κρινε ται ο δε μη πιστευων ηδη κεκρι ται
3,J 3:18,A,[ADD],δε,addition,εις αυτον ου κρεινεται ο μη πιστευων ηδη κε κριται,αυτον ου κρι νετε ο δε μη πιστευων ηδη κεκριται οτι
3,J 3:20,A,[ADD],αυτου,addition,το φως ϊνα μη ελεγχθη τα εργα αυ του,το φως ινα μη ελεγχθη αυτου τα εργα
3,J 3:21,aleph,[ADD],αυτου,addition,φανερωθη αυ του τα εργα οτι εν θω ε στιν,φως ϊνα φανερωθη τα εργα αυτου οτι εν θω εστιν ειρ
3,J 3:22,A,ο,[OMIT],omission,με †τα ταυτα ηλθεν ο ις και οι μαθηται αυτου,Μετα ταυτα ηλθεν ις και οι μαθη ται
3,J 3:25,aleph,[ADD],δε,addition,εγενετο ουν ζητησις εκ των μαθητων,εγενετο δε ουν συνζη τησις ζητησις εκ
3,J 3:28,aleph,οτι,ο τι,substitution_morphological,ειμι εγω ο χς αλλ οτι απεσταλμενος ειμι εμ προσθεν εκεινου,μι εγω ο χς αλλ ο τι απεσταλμενος ειμι εμπροσθεν εκεινου
3,J 3:28,D,εγω,[OMIT],omission,ειπον εγω ου κ ειμι εγω ο χς αλλ οτι απεσταλμενος,μαρτυρειται οτι ειπον ουκ ειμι ο χρς αλλ οτι απεσταλμενος
3,J 3:29,aleph,αυτου,[OMIT],omission,ο εστη κως και ακουων αυτου χαρα χαιρει δια την φω,ο εστηκως αυτου και ακουων χαρα χαιρει δια την φω
3,J 3:31,P66,[ADD],ων,addition,εκ της γης λαλει ο εκ του ουρανου ερχομενος επανω,εκ της γης λαλει ο ων εκ του ουρανου ερχομενος επανω
3,J 3:31,aleph,[ADD],δε,addition,χομενος επανω παντω¯ εστιν ο ων εκ της γης εκ,επανω παν των εστιν ο δε ων επι εκ της γης
3,J 3:31,aleph,[ADD],επι,addition,επανω παντω¯ εστιν ο ων εκ της γης εκ της,των εστιν ο δε ων επι εκ της γης εκ της
3,J 3:31,D,[ADD],δε,addition,χομενος επανω παντω¯ εστιν ο ων εκ της γης εκ,ερχομενος επανω παντων εστι¯ ο δε ων απο της γης εκ
3,J 3:31,D,εκ,απο,substitution_lexical,επανω παντω¯ εστιν ο ων εκ της γης εκ της γης,παντων εστι¯ ο δε ων απο της γης εκ της γης
3,J 3:32,aleph,[ADD],ον,addition,ο εωρακεν και ηκουσε¯ τουτο,ον ο εωρακε εωρακεν και η
3,J 3:32,A,[ADD],και,addition,ο εωρακεν και ηκουσε¯ τουτο,και ο εωρακεν και ηκουσε¯ τουτο
3,J 3:33,P66,[ADD],τουτο ουτος,addition,ο λαβων αυτου την μαρτυριαν εσφρα γισεν οτι ο θς,ο λαβων αυτου την μαρτυριαν τουτο ουτος εσφρα ιζ γισεν οτι ο
4,J 4:2,A,αυτος,[OMIT],omission,καιτοιγε ις αυτος ουκ εβαπτιζεν αλλ οι μαθηται,Καιτοιγε αυτος ις ουκ εβαπτιζε¯ αλλ οι μαθηται
4,J 4:5,P66,ο,ου,substitution_morphological,νην συχαρ πλησιον του χωριου ο εδωκεν ϊακωβ τω ιωσηφ τω,λεγομενην συχαρ' πλησιο¯ του χωριου ου εδωκεν ϊωκωβ' ϊακωβ' τω ϊωσηφ'
4,J 4:5,D,ο,ου,substitution_morphological,νην συχαρ πλησιον του χωριου ο εδωκεν ϊακωβ τω ιωσηφ τω,λεγομενην συχαρ πλησιον του χωριου ου εδωκεν ϊακωβ ϊωσηφ τω ϋιω
4,J 4:6,P66,δε,[OMIT],omission,ην δε εκει πηγη του ϊα κωβ,ην εκει πηγη του ϊακωβ' ο
4,J 4:9,P66,[ADD],παρα μου,addition,τις πως συ ϊουδαιος ω¯ παρ εμου πειν αιτεις γυ,σαμαρειτις πως συ ϊουδαιος ω¯ παρα μου παρ εμου ετεις πειν πειν
4,J 4:10,P66,κατα,[OMIT],omission,δωρεαν του θυ και τις κατα εστιν ο λεγων σοι δος,δωρεαν του θυ και τις εστιν ο λεγων σοι δος
4,J 4:10,aleph,κατα,[OMIT],omission,δωρεαν του θυ και τις κατα εστιν ο λεγων σοι δος,ρεαν του θυ και τις εστιν ο λεγων σοι δος
4,J 4:10,A,κατα,[OMIT],omission,δωρεαν του θυ και τις κατα εστιν ο λεγων σοι δος,δωρεαν του θυ και τις εστιν ο λεγων σοι δος
4,J 4:10,D,κατα,[OMIT],omission,δωρεαν του θυ και τις κατα εστιν ο λεγων σοι δος,δωρεαν του θυ και τις εστιν ο λεγων σοι δος
4,J 4:11,aleph,ουν,[OMIT],omission,το φρεαρ εστι¯ βαθυ ποθεν ουν εχεις το υδωρ το ζων,το φρεαρ' εστιν βαθυ ποθεν εχεις το ϋ' δωρ το
4,J 4:11,D,ουτε,ουδε,substitution_morphological,λεγει αυ †τω κε ουτε αντλημα εχεις και το φρεαρ,λεγει αυτω η γυνη κε ουδε αντλημα εχεις και το φρεαρ
4,J 4:11,D,ουν,[OMIT],omission,το φρεαρ εστι¯ βαθυ ποθεν ουν εχεις το υδωρ το ζων,το φρεαρ εστι βαθυ ποθεν εχεις ϋδωρ ζων
4,J 4:12,aleph,[ADD],αυτος,addition,ος εδωκε¯ ημιν το φρεαρ και αυ τος εξ αυτου,οστις εδωκεν ημι¯ το φρεαρ αυτος και και αυτος και και
4,J 4:12,D,αυτου,[OMIT],omission,υιοι αυτου και τα θρεμματα αυτου,ϋιοι αυτου και τα θρεμματα
4,J 4:14,D,[ADD],εγω,addition,αιωνα αλλα το ϋδωρ ο δωσω αυτω γε νησεται εν,αιωνα αλλα το ϋδωρ ο εγω δωσω αυτω γενησεται εν αυτω
4,J 4:16,P66,σου,[OMIT],omission,λεγει αυτη υπαγε φω νησον σου τον ανδρα και ελθε ενθαδε,λεγει αυτη ϋπαγε φω νησον τον ανδρα σου και ελθε
4,J 4:16,P66,[ADD],σου,addition,φω νησον σου τον ανδρα και ελθε ενθαδε,ϋπαγε φω νησον τον ανδρα σου και ελθε ενθαδε
4,J 4:16,aleph,[ADD],σου,addition,φω νησον σου τον ανδρα και ελθε ενθαδε,ϋ παγε φωνησον τον ανδρα σου και ελθε ενθαδε
4,J 4:16,A,[ADD],σου,addition,φω νησον σου τον ανδρα και ελθε ενθαδε,υπα γε φωνησον τον ανδρα σου και ελθε ενθαδε
4,J 4:16,D,[ADD],σου,addition,φω νησον σου τον ανδρα και ελθε ενθαδε,ιης ϋπαγε φωνησον τον ανδρα σου και ελθε ενθαδε
4,J 4:18,A,του το,τουτο,substitution_morphological,εχεις ουκ εστιν σου ανηρ του το αληθες ειρηκας,εχεις ουκ εστιν σου ανηρ τουτο αληθες ειρηκας
4,J 4:18,D,του το,τουτο,substitution_morphological,εχεις ουκ εστιν σου ανηρ του το αληθες ειρηκας,εχεις ουκ εστιν σου ανηρ τουτο αληθες ειρηκας
4,J 4:19,D,συ,[OMIT],omission,θε ωρω οτι προφητης ει συ,κε θεωρω οτι προφητης ει
4,J 4:21,aleph,οτι,ο τι,substitution_morphological,ο ις πιστευε μοι γυναι οτι ερχεται ωρα οτε ουτε εν,ις πι στευω μοι γυναι ο τι ερχεται ωρα οτε ουτε εν
4,J 4:21,A,οτε,οτι,substitution_morphological,μοι γυναι οτι ερχεται ωρα οτε ουτε εν τω ορει του,πιστευσο¯ μοι οτι ερχεται ωρα οτι ουτε εν τω ορει τουτω
4,J 4:21,A,του τω,τουτω,substitution_morphological,οτε ουτε εν τω ορει του τω ουτε εν ϊεροσολυμοις προσκυνησετε τω,οτι ουτε εν τω ορει τουτω ουτε εν ιεροσολυμοις προσκυνησε ται
4,J 4:21,D,[ADD],τουτω,addition,ερχεται ωρα οτε ουτε εν τω ορει του τω ουτε,ερχεται ωρα οτε ουτε εν τουτω τω ρει ορει ουτε ν
4,J 4:21,D,του τω,[OMIT],omission,οτε ουτε εν τω ορει του τω ουτε εν ϊεροσολυμοις προσκυνησετε τω,εν τουτω τω ρει ορει ουτε ν εν ϊεροσολυμοις προσκυνησεται
4,J 4:26,A,ο,[OMIT],omission,λεγει αυτη ο ις εγω ειμι ο λα,λεγει αυτη ις εγω ειμι ο λαλων
4,J 4:27,aleph,[ADD],εν,addition,και επι τουτω ηλθαν οι μαθηται,και εν επι τουτω επηλ θον ηλθον
4,J 4:27,aleph,με τα,μετα,substitution_morphological,μαθηται αυτου και εθαυμαζον οτι με τα γυναικος ελαλει ου δεις μεντοι,αυ του και εθαυμαζο¯ οτι μετα γυναικος ελαλει ουδεις μεν τοι
4,J 4:27,D,επι,εν,substitution_lexical,και επι τουτω ηλθαν οι μαθηται αυτου,και εν τουτω ηλθον οι μαθηται αυτου
4,J 4:27,D,με τα,μετα,substitution_morphological,μαθηται αυτου και εθαυμαζον οτι με τα γυναικος ελαλει ου δεις μεντοι,μαθηται αυτου και εθαυμαζον οτι μετα γυναικος ελαλει ουδεις μεντοι ειπεν
4,J 4:29,D,ουτος,εκεινος,substitution_morphological,πα¯ τα α εποιησα μητι ουτος εστιν ο χς,μοι παντα οσα εποιησα μητι εκεινος εστιν ο χρς
4,J 4:30,P66,[ADD],ουν,addition,εξηλθον εκ της πολεως και ηρχον,εξηλθον ουν εκ της πολεως και ηρχοντο
4,J 4:30,aleph,[ADD],ουν,addition,εξηλθον εκ της πολεως και ηρχον,εξηλθον ουν εκ της πολεως και ηρχοντο
4,J 4:30,D,[ADD],και,addition,εξηλθον εκ της πολεως και,και εξηλθον εκ της πολεως και
4,J 4:31,aleph,[ADD],δε,addition,εν τω μεταξυ ηρωτων αυτο¯ οι,εν δε τω μεταξυ ηρωτων αυτον οι
4,J 4:31,A,[ADD],δε,addition,εν τω μεταξυ ηρωτων αυτο¯ οι,εν δε τω μεταξυ ηρωτων αυτο¯ οι
4,J 4:35,D,ετι,[OMIT],omission,ουχ υμεις λεγε τε οτι ετι τετραμηνος εστιν και ο θερισμος,ουχ' ϋμεις λεγετε οτι τετραμηνος εστιν και ο θερισμος
4,J 4:36,P66,ο,[OMIT],omission,ο σπειρων ομου χαιρη και ο θεριζων,ο σπιρων ομου χαιρη και θεριζων
4,J 4:36,aleph,[ADD],και,addition,εις ζωην αιωνι ον ϊνα ο σπειρων ομου χαιρη και,καρπον εις ζωην αιωνιον ϊνα και ο σπιρων ομου χαιρη και
4,J 4:36,A,[ADD],και,addition,ο θεριζων μισθον λαμβανει και,και ο θεριζω¯ μισθον λαμβανει και
4,J 4:36,D,[ADD],και,addition,εις ζωην αιωνι ον ϊνα ο σπειρων ομου χαιρη και,καρπον εις ζωην αιωνιον ϊνα και ο σπειρων και ο θεριζων
4,J 4:37,P66,τουτω,του τω,substitution_morphological,εν γαρ τουτω ο λογος εστι¯ αληθινος οτι,εν γαρ του τω ο λογος εστιν ο αληθινος
4,J 4:39,aleph,μοι,εμοι,substitution_morphological,γυ ναικος μαρτυρουσης οτι ειπεν μοι παντα α εποιησα,μαρτυρου σης οτι ειπε ειπεν εμοι παντα οσα εποιησα
4,J 4:40,aleph,[ADD],ως,addition,ουν ηλθον ως συνηλθον ου¯,ως ουν ηλθον προς αυτον οι
4,J 4:40,A,[ADD],ως,addition,ουν ηλθον ως συνηλθον ου¯,ως ουν ηλθον προς αυτον οι
4,J 4:40,D,[ADD],ως,addition,ουν ηλθον ως συνηλθον ου¯,ως ουν ηλθον προς αυτον οι
4,J 4:42,P66,τε,δε,substitution_lexical,τη τε γυναικι ελεγον ουκετι δια την,τη δε γυναικι ελεγον οτι ουκετι δια
4,J 4:42,P66,[ADD],οτι,addition,τη τε γυναικι ελεγον ουκετι δια την λαλια¯ σου,τη δε γυναικι ελεγον οτι ουκετι δια την σην λαλειαν'
4,J 4:42,aleph,[ADD],οτι,addition,τη τε γυναικι ελεγον ουκετι δια την λαλια¯ σου,ναικι τη τε γυναικι ελεγον οτι ουκετι δια την σην μαρτυ
4,J 4:42,A,[ADD],οτι,addition,τη τε γυναικι ελεγον ουκετι δια την λαλια¯ σου,τη τε γυναικι ελεγον οτι ουκετι δια την σην λαλια¯
4,J 4:42,A,σου,[OMIT],omission,ελεγον ουκετι δια την λαλια¯ σου πιστευομεν αυτοι γαρ ακηκοαμεν και,ουκετι δια την σην λαλια¯ πιστευομεν αυτοι γαρ ακη κοαμεν
4,J 4:45,aleph,[ADD],ως,addition,οτε ου¯ ηλθεν εις την,ως οτε ουν ηλθεν εις την
4,J 4:46,aleph,[ADD],δε,addition,το ϋδωρ οινο¯ και ην τις βασιλικος ου ο υιος,το ϋ' δωρ οινον ην δε τις βασιλικος ου ο υϊος
4,J 4:46,D,[ADD],δε,addition,το ϋδωρ οινο¯ και ην τις βασιλικος ου ο υιος,εποιησεν το ϋδωρ οινον ην δε τις βασιλισκος ου ο ϋιος
4,J 4:47,P66,[ADD],ο,addition,ουτος ακουσας οτι ις ηκει εκ της ϊου,ουτος ακουσας οτι ο ις ηκει εκ της ϊουδαιας
4,J 4:47,aleph,[ADD],ο,addition,ουτος ακουσας οτι ις ηκει εκ της ϊου,ουτος ακουσας οτι ο ις η κει εκ της
4,J 4:48,P66,[ADD],προς,addition,ειπεν ουν ο ις προς αυτον εαν μη σημεια και,ειπεν ουν ο ις προς προς αυτον εαν μη σημια και
4,J 4:50,A,[ADD],και,addition,πορευου ο υιος σου ζη επιστευσεν ο ανθρω πος τω,πορευου ο υιος σου ζη και επιστευσεν ο ανος τω λογω
4,J 4:52,aleph,[ADD],και,addition,εκεινην εν η κομψοτερον εσχεν ειπον ουν αυτω οτι ε,εν η κομ ψοτερον εσχεν και ειπον αυτω οτι εχθες ωραν
4,J 4:52,aleph,ουν,[OMIT],omission,εν η κομψοτερον εσχεν ειπον ουν αυτω οτι ε χθες ωραν,κομ ψοτερον εσχεν και ειπον αυτω οτι εχθες ωραν εβδο
4,J 4:52,A,[ADD],και,addition,εκεινην εν η κομψοτερον εσχεν ειπον ουν αυτω οτι ε,αυτων εν η κομψοτερο¯ εσχεν και ειπον αυτω οτι εχθες ωραν
4,J 4:52,A,ουν,[OMIT],omission,εν η κομψοτερον εσχεν ειπον ουν αυτω οτι ε χθες ωραν,η κομψοτερο¯ εσχεν και ειπον αυτω οτι εχθες ωραν εβδομην
4,J 4:53,D,[ADD],εν,addition,εγνω ουν ο πατηρ οτι εκεινη τη ωρα εν η,εγνω ουν ο πατηρ οτι εν εκεινη τη ωρα εν η
4,J 4:54,aleph,δε,[OMIT],omission,τουτο δε παλιν δευτερον σημειον εποι ησεν,τουτο παλιν δευτερον εποιησεν σημιο¯ ο
4,J 4:54,A,τουτο δε,Τουτο,substitution_morphological,τουτο δε παλιν δευτερον σημειον εποι ησεν,Τουτο παλιν δευτερον σημειο¯ εποιησεν ο
4,J 4:54,D,[ADD],του,addition,τουτο δε παλιν δευτερον σημειον,του τουτο παλιν δευτερον σημειον εποιησεν
4,J 4:54,D,δε,[OMIT],omission,τουτο δε παλιν δευτερον σημειον εποι ησεν,του τουτο παλιν δευτερον σημειον εποιησεν ο
5,J 5:1,aleph,[ADD],ο,addition,των ϊουδαι ων και ανεβη ις εις ϊερο σολυμα,τη των ϊουδαιω¯ και ανεβη ο ις ϊεροσολυμα
5,J 5:2,D,επι,εν,substitution_lexical,εστιν δε εν τοις ϊεροσολυμοις επι τη προβατικη κολυμβη θρα η,εστι δε εν τοις ϊεροσολυμοις εν τη προβατικη κολυμβηθρα η λεγομενη
